objectid,descripcion,numero,municipio,municipio_ine,provincia,provincia_data,cuenca,poligono_industrial,mw,minetur,tecnologia,avistamiento,alta,baja,fecha_mod,longitude,latitude
16685,"PARQUE EOLICO CA CASH BOLANOS",1,"PALMAS, LAS Agüimes",INE350022,"Las Palmas","PALMAS, LAS","BARRANCO DE BALOS","",0.2,RE-112564,Eólica,b.2.1,2017-01-01,,2025-05-22,-15.428303999999942,27.866082000000127
16686,"PE CONGELADOS HERBANIA AUTOCONSUMO",1,"PALMAS, LAS Agüimes",INE350022,"Las Palmas","PALMAS, LAS","BARRANCO DE GUERRA","",0.85,RE-112569,Eólica,b.2.1,2017-06-16,,2025-05-22,-15.416552999999956,27.867614000000028
16687,"PARQUE EOLICO BALCON DE BALOS",1,"PALMAS, LAS Agüimes",INE350022,"Las Palmas","PALMAS, LAS","BARRANCO DE BALOS","",9.2,RE-112727,Eólica,b.2.1,2018-05-25,,2025-05-22,-15.438541999999883,27.867779000000134
16688,"P.E. CARRETERA DE ARINAGA",1,"PALMAS, LAS Agüimes",INE350022,"Las Palmas","PALMAS, LAS","BARRANCO DE GUERRA","",2,RE-003182,Eólica,b.2.1,2013-01-01,,2025-05-22,-15.417436999999952,27.869727000000076
16689,"PLANTA EOLICA MONTAÑA FRANCISCO FASE I",1,"PALMAS, LAS Agüimes",INE350022,"Las Palmas","PALMAS, LAS","BARRANCO DE GUERRA","",1.125,RE-002402,Eólica,b.2.1,2001-10-16,,2025-05-22,-15.412506999999911,27.86977000000008
16690,"PARQUE EOLICO  MONTANA DE ARINAGA",1,"PALMAS, LAS Agüimes",INE350022,"Las Palmas","PALMAS, LAS","BARRANCO DE GUERRA","",18,RE-113415,Eólica,b.2.1,2021-02-02,,2025-05-22,-15.412252999999954,27.86992500000007
16691,"P.E. FABRICA ACSA -PECSA",1,"PALMAS, LAS Agüimes",INE350022,"Las Palmas","PALMAS, LAS","BARRANCO DE BALOS","",0.225,RE-001243,Eólica,b.2.1,1998-01-01,,2025-05-22,-15.45604799999994,27.870413000000028
16692,"PARQUE EOLICO VIENTOS DEL ROQUE",1,"PALMAS, LAS Agüimes",INE350022,"Las Palmas","PALMAS, LAS","BARRANCO DE BALOS","",4.7,RE-112728,Eólica,b.2.1,2018-05-25,,2025-05-22,-15.443838999999954,27.870993000000094
16693,"PARQUE EOLICO TRIQUIVIJATE",1,"PALMAS, LAS Agüimes",INE350022,"Las Palmas","PALMAS, LAS","BARRANCO DE BALOS","",4.7,RE-112774,Eólica,b.2.1,2018-12-18,,2025-05-22,-15.449914999999974,27.872061000000055
16694,"P. E. HARIA",1,"PALMAS, LAS Agüimes",INE350022,"Las Palmas","PALMAS, LAS","BARRANCO DE BALOS","",2.35,RE-112656,Eólica,b.2.1,2018-01-22,,2025-05-22,-15.450598999999922,27.876427000000117
16695,"P.E. POZO PILETAS-PECSA",1,"PALMAS, LAS Agüimes",INE350022,"Las Palmas","PALMAS, LAS","BARRANCO DE GUERRA","",0.225,RE-001244,Eólica,b.2.1,1998-01-01,,2025-05-22,-15.450491999999928,27.87658700000005
16696,"PARQUE EOLICO MONTANA PERROS",1,"PALMAS, LAS Agüimes",INE350022,"Las Palmas","PALMAS, LAS","BARRANCO DE GUERRA","",2.3,RE-112726,Eólica,b.2.1,2018-05-25,,2025-05-22,-15.45086699999995,27.876657000000048
16697,"PARQUE EOLICO LA VAQUERIA",1,"PALMAS, LAS Agüimes",INE350022,"Las Palmas","PALMAS, LAS","BARRANCO DE GUERRA","",2.35,RE-112725,Eólica,b.2.1,2018-05-25,,2025-05-22,-15.448105999999921,27.877204000000074
16698,"P.E.LOMO EL CABEZO",1,"PALMAS, LAS Agüimes",INE350022,"Las Palmas","PALMAS, LAS","BARRANCO DE GUERRA","",1.8,RE-00A-116,Eólica,b.2.1,1999-12-03,,2025-05-22,-15.429692999999878,27.885791000000058
16699,"PARQUE EOLICO DORAMAS",1,"PALMAS, LAS Agüimes",INE350022,"Las Palmas","PALMAS, LAS","BARRANCO DE GUERRA","",2.3,RE-112755,Eólica,b.2.1,2018-04-01,,2025-05-22,-15.424111999999992,27.89030000000005
16700,"PARQUE EOLICO . PILETAS-1",1,"PALMAS, LAS Agüimes",INE350022,"Las Palmas","PALMAS, LAS","BARRANCO DE GUERRA","",12.8,RE-113054,Eólica,b.2.1,2018-07-23,,2025-05-22,-15.456290999999933,27.89267500000014
16701,"P.E. LA FLORIDA",1,"PALMAS, LAS Agüimes",INE350022,"Las Palmas","PALMAS, LAS","INTERCUENCA ISLA LAS PALMAS DE GRAN CANARIA","",2.5,RE-002981,Eólica,b.2.1,1999-01-01,,2025-05-22,-15.388758999999947,27.900105000000128
16783,"AEROGENERADOR LOS MANANTIALES",1,"PALMAS, LAS Aldea de San Nicolás, La",INE350206,"Las Palmas","PALMAS, LAS","BARRANCO DE LA ALDEA","",0.225,RE-001337,Eólica,b.2.1,1998-01-01,,2025-05-22,-15.812866999999937,27.99919600000004
16810,"P. E. PUNTA GRANDE",1,"PALMAS, LAS Arrecife",INE350043,"Las Palmas","PALMAS, LAS","INTERCUENCA ISLA LANZAROTE","",4.6,RE-112641,Eólica,b.2.1,2018-02-14,,2025-05-22,-13.51858599999995,28.97826500000008
16872,"PARQUE EOLICO BOTIJA-GALDAR",1,"PALMAS, LAS Gáldar",INE350094,"Las Palmas","PALMAS, LAS","SIN NOMBRE","",1.6,RE-113070,Eólica,b.2.1,2019-11-11,,2025-05-22,-15.695661999999977,28.135380000000108
16873,"PLANTA DE MACHAQUEO Y HORMIGONADO EN CORRALETE",1,"PALMAS, LAS Gáldar",INE350094,"Las Palmas","PALMAS, LAS","INTERCUENCA ISLA LAS PALMAS DE GRAN CANARIA","",0.9,RE-112595,Eólica,b.2.1,2017-11-03,,2025-05-22,-15.681082999999939,28.151886000000005
16874,"PARQUE EOLICO MONTAÑA PELADA",1,"PALMAS, LAS Gáldar",INE350094,"Las Palmas","PALMAS, LAS","INTERCUENCA ISLA LAS PALMAS DE GRAN CANARIA","",4.62,RE-001880,Eólica,b.2.1,2001-01-01,,2025-05-22,-15.683496999999887,28.1529910000001
16887,"CONSUMO ASOCIADO. INSTALACIÓN EÓLICA",1,"PALMAS, LAS Ingenio",INE350115,"Las Palmas","PALMAS, LAS","BARRANCO DE MARFU","",0.33,RE-100622,Eólica,b.2.1,2008-09-10,,2025-05-22,-15.42167499999995,27.929806000000013
16888,"P.E. AGUATONA - PECSA",1,"PALMAS, LAS Ingenio",INE350115,"Las Palmas","PALMAS, LAS","BARRANCO DE MARFU","",0.2,RE-001246,Eólica,b.2.1,1998-01-01,,2025-05-22,-15.41879099999994,27.932979000000042
16919,"P.E. FUERTEVENTURA RENOVABLE II",1,"PALMAS, LAS Oliva, La",INE350141,"Las Palmas","PALMAS, LAS","INTERCUENCA ISLA FUERTEVENTURA","",4.7,RE-112737,Eólica,b.2.1,2018-07-20,,2025-05-22,-13.892463999999933,28.67142100000008
16920,"PARQUE EOLICO DE 1,7 MW PARA AUTOCONSUMO EN PLANTA DESALADORA CAAF",1,"PALMAS, LAS Oliva, La",INE350141,"Las Palmas","PALMAS, LAS","INTERCUENCA ISLA FUERTEVENTURA","",1.7,RE-106297,Eólica,b.2.1,2010-09-03,,2025-05-22,-13.874530999999893,28.747175000000095
16931,"P.E. CAÑADA DE LA BARCA-PECSA",2,"PALMAS, LAS Pájara",INE350154,"Las Palmas","PALMAS, LAS","INTERCUENCA ISLA FUERTEVENTURA","",11.385,RE-001241 y 1 más,Eólica,b.2.1,1998-01-01,,2025-05-22,-14.243888999999973,28.159167000000068
16932,"PARQUE EOLICO ALISIO",1,"PALMAS, LAS Pájara",INE350154,"Las Palmas","PALMAS, LAS","BARRANCO DEL TARAJAL DE SANCHO","",10,RE-112736,Eólica,b.2.1,2018-10-15,,2025-05-22,-14.141988999999985,28.244759000000126
17034,"PARQUE EOLICO  PLANTA DESALADORA CAAF",1,"PALMAS, LAS Puerto del Rosario",INE350173,"Las Palmas","PALMAS, LAS","INTERCUENCA ISLA FUERTEVENTURA","",2,RE-112867,Eólica,b.2.1,2019-06-10,,2025-05-22,-13.844225999999946,28.5060180000001
17035,"PARQUE EOLICO PUERTO DEL ROSARIO FASE 1",2,"PALMAS, LAS Puerto del Rosario",INE350173,"Las Palmas","PALMAS, LAS","SIN NOMBRE","",29.2,RE-113342 y 1 más,Eólica,b.2.1,2021-01-29,,2025-05-22,-13.90038799999995,28.52229100000003
17141,"P.E. LAS SALINAS DEL MATORRAL",2,"PALMAS, LAS San Bartolomé de Tirajana",INE350192,"Las Palmas","PALMAS, LAS","INTERCUENCA ISLA LAS PALMAS DE GRAN CANARIA","",2.55,RE-020141 y 1 más,Eólica,b.2.1,2008-01-16,,2025-05-22,-15.446751999999933,27.802692000000008
17142,"P. E. BARRANCO DE TIRAJANA",1,"PALMAS, LAS San Bartolomé de Tirajana",INE350192,"Las Palmas","PALMAS, LAS","INTERCUENCA ISLA LAS PALMAS DE GRAN CANARIA","",2,RE-96A-9,Eólica,b.2.1,2017-06-01,,2025-05-22,-15.434411999999936,27.803313000000035
17143,"PARQUE EOLICO LAS CASILLAS-1",1,"PALMAS, LAS San Bartolomé de Tirajana",INE350192,"Las Palmas","PALMAS, LAS","INTERCUENCA ISLA LAS PALMAS DE GRAN CANARIA","",4,RE-113265,Eólica,b.2.1,2020-06-26,,2025-05-22,-15.444516999999957,27.80777400000008
17144,"PARQUE EOLICO EL RODEO",1,"PALMAS, LAS San Bartolomé de Tirajana",INE350192,"Las Palmas","PALMAS, LAS","BARRANCO DEL RODEO","",4.8,RE-113201,Eólica,b.2.1,2020-07-01,,2025-05-22,-15.466721999999917,27.808350000000143
17145,"P.E. LA CALETA DE 5,6MW",1,"PALMAS, LAS San Bartolomé de Tirajana",INE350192,"Las Palmas","PALMAS, LAS","INTERCUENCA ISLA LAS PALMAS DE GRAN CANARIA","",5.6,RE-113149,Eólica,b.2.1,2020-05-04,,2025-05-22,-15.458172999999919,27.81442300000002
17146,"SAN BARTOLOME",1,"PALMAS, LAS San Bartolomé de Tirajana",INE350192,"Las Palmas","PALMAS, LAS","BARRANCO DEL RODEO","",9.2,RE-112543,Eólica,b.2.1,2017-06-27,,2025-05-22,-15.465379999999955,27.817298000000104
17147,"P.E. LOS LLANOS DE JUAN GRANDE",1,"PALMAS, LAS San Bartolomé de Tirajana",INE350192,"Las Palmas","PALMAS, LAS","BARRANCO DE TIRAJANA","",20.1,RE-001072,Eólica,b.2.1,1998-01-01,,2025-05-22,-15.445799999999958,27.817674000000114
17148,"PARQUE EÓLICO BONNY LA FLORIDA 850 KW",1,"PALMAS, LAS San Bartolomé de Tirajana",INE350192,"Las Palmas","PALMAS, LAS","INTERCUENCA ISLA LAS PALMAS DE GRAN CANARIA","",0.85,RE-108543,Eólica,b.2.1,2011-05-12,,2025-05-22,-15.45844399999989,27.827230000000103
17149,"P. E. LLANOS DE LA ALDEA",1,"PALMAS, LAS San Bartolomé de Tirajana",INE350192,"Las Palmas","PALMAS, LAS","BARRANCO DEL RODEO","",20,RE-112542,Eólica,b.2.1,2017-06-27,,2025-05-22,-15.47173099999994,27.831859000000048
17189,"P.E. LA PUNTA",1,"PALMAS, LAS Santa Lucía de Tirajana",INE350228,"Las Palmas","PALMAS, LAS","INTERCUENCA ISLA LAS PALMAS DE GRAN CANARIA","",5.5,RE-001143,Eólica,b.2.1,2000-01-01,,2025-05-22,-15.42783999999996,27.815534000000074
17190,"PARQUE EOLICO PUNTA TENEFE",1,"PALMAS, LAS Santa Lucía de Tirajana",INE350228,"Las Palmas","PALMAS, LAS","INTERCUENCA ISLA LAS PALMAS DE GRAN CANARIA","",1.125,RE-001242,Eólica,b.2.1,1998-01-01,,2025-05-22,-15.424061999999946,27.815619000000055
17191,"PARQUE EOLICO SANTA LUCIA",1,"PALMAS, LAS Santa Lucía de Tirajana",INE350228,"Las Palmas","PALMAS, LAS","INTERCUENCA ISLA LAS PALMAS DE GRAN CANARIA","",0.46,RE-98A-88,Eólica,b.2.1,1998-01-01,,2025-05-22,-15.425031999999891,27.81583100000009
17192,"P.E.SANTA LUCÍA",1,"PALMAS, LAS Santa Lucía de Tirajana",INE350228,"Las Palmas","PALMAS, LAS","INTERCUENCA ISLA LAS PALMAS DE GRAN CANARIA","",4.8,RE-001301,Eólica,b.2.1,1998-01-01,,2025-05-22,-15.434116999999953,27.82251500000006
17193,"P.E. FINCA DE SAN ANTONIO",1,"PALMAS, LAS Santa Lucía de Tirajana",INE350228,"Las Palmas","PALMAS, LAS","INTERCUENCA ISLA LAS PALMAS DE GRAN CANARIA","",1.5,RE-002594,Eólica,b.2.1,1999-12-31,,2025-05-22,-15.4270179999999,27.840528000000127
17194,"P.E.BAHIA DE FORMAS II",1,"PALMAS, LAS Santa Lucía de Tirajana",INE350228,"Las Palmas","PALMAS, LAS","INTERCUENCA ISLA LAS PALMAS DE GRAN CANARIA","",2,RE-001239,Eólica,b.2.1,1998-06-01,,2025-05-22,-15.42208399999993,27.842890000000075
17195,"P.E.BAHIA DE FORMAS IV",1,"PALMAS, LAS Santa Lucía de Tirajana",INE350228,"Las Palmas","PALMAS, LAS","INTERCUENCA ISLA LAS PALMAS DE GRAN CANARIA","",5,RE-001144,Eólica,b.2.1,2000-01-01,,2025-05-22,-15.422750999999934,27.84624900000004
17196,"P.E.BAHIA DE FORMAS III",1,"PALMAS, LAS Santa Lucía de Tirajana",INE350228,"Las Palmas","PALMAS, LAS","INTERCUENCA ISLA LAS PALMAS DE GRAN CANARIA","",5,RE-001145,Eólica,b.2.1,2000-01-01,,2025-05-22,-15.428986999999932,27.847367000000148
17197,"PE LAS COLINAS",1,"PALMAS, LAS Santa Lucía de Tirajana",INE350228,"Las Palmas","PALMAS, LAS","BARRANCO DE BALOS","",9.3,RE-112650,Eólica,b.2.1,2018-02-01,,2025-05-22,-15.457052999999972,27.858991000000028
17212,"P.E. CONAGRICAN - ROQUE PRIETO",1,"PALMAS, LAS Santa María de Guía de Gran Canaria",INE350234,"Las Palmas","PALMAS, LAS","BARRANCO PUERTO NUEVO","",2.3,RE-113262,Eólica,b.2.1,2020-11-24,,2025-05-22,-15.635907999999969,28.15943800000006
17221,"PE TEGUISE-1 DE 9,2 MW",1,"PALMAS, LAS Teguise",INE350249,"Las Palmas","PALMAS, LAS","INTERCUENCA ISLA LANZAROTE","",9.2,RE-112634,Eólica,b.2.1,2018-01-01,,2025-05-22,-13.577478999999922,29.007142000000112
17222,"P.E. LOS VALLES",2,"PALMAS, LAS Teguise",INE350249,"Las Palmas","PALMAS, LAS","BARRANCO DE LA ESPOLETA","",8.5,RE-014274 y 1 más,Eólica,b.2.1,2007-02-13,,2025-05-22,-13.506273999999966,29.095065000000112
17227,"AENA C. CONTROL TRANSITO AEREO CANARIAS",1,"PALMAS, LAS Telde",INE350265,"Las Palmas","PALMAS, LAS","BARRANCO DE AGUATONA","",0.66,RE-014276,Eólica,b.2.1,2007-02-15,,2025-05-22,-15.385197999999956,27.948156000000015
17228,"PARQUE EOLICO SALINETAS",1,"PALMAS, LAS Telde",INE350265,"Las Palmas","PALMAS, LAS","BARRANQUILLO DE LA PIEDRA DEL MOLINO","",4,RE-113175,Eólica,b.2.1,2020-02-17,,2025-05-22,-15.388475999999919,27.98781400000006
17229,"TORRE EOLICA OFFSHORE MLRT",1,"PALMAS, LAS Telde",INE350265,"Las Palmas","PALMAS, LAS","","",5,RE-112778,Eólica,b.2.2,2018-11-20,,2025-05-22,-15.384790999999959,28.04119100000005
17398,"P.E. SINGULAR DE ARBO",1,"PONTEVEDRA Arbo",INE360010,"Pontevedra","PONTEVEDRA","RIO MIÑO","",2.7,RE-014655,Eólica,b.2.1,2007-05-10,,2025-05-22,-8.319166999999934,42.11444400000009
17399,"P.E. MONTOUTO 2000",2,"PONTEVEDRA Arbo",INE360010,"Pontevedra","PONTEVEDRA","RIO MIÑO","",47.7,RE-006222 y 1 más,Eólica,b.2.1,2004-06-22,,2025-05-22,-8.34605799999989,42.14385800000013
17426,"P.E. AMPLIACIÓN DE XIABRE ",3,"PONTEVEDRA Catoira",INE360101,"Pontevedra","PONTEVEDRA","RIO ULLA","",31.2,RE-018018 y 2 más,Eólica,b.2.1,2006-11-23,,2025-05-22,-8.703055999999957,42.638333000000095
17437,"P.E.  TEA",3,"PONTEVEDRA Covelo",INE360139,"Pontevedra","PONTEVEDRA","RIO MIÑO","",48.1,RE-003883 y 2 más,Eólica,b.2.1,2003-05-14,,2025-05-22,-8.266805999999969,42.30830300000009
17441,"JOSE MIGUEL MARTINEZ BARREIR0",1,"PONTEVEDRA Cuntis",INE360157,"Pontevedra","PONTEVEDRA","RIO UMIA","",0.012,RE-007401,Eólica,b.2.1,2003-01-15,,2025-05-22,-8.567719999999957,42.65205900000009
17442,"P.E. MONTE DE ARCA FASE I",1,"PONTEVEDRA Cuntis",INE360157,"Pontevedra","PONTEVEDRA","RIO ULLA","",6,RE-100551,Eólica,b.2.1,2009-05-12,,2025-05-22,-8.504166999999923,42.684722000000086
17450,"P.E. SINGULAR DE CAMPO DAS CRUCES ",1,"PONTEVEDRA Forcarei",INE360182,"Pontevedra","PONTEVEDRA","RIO UMIA","",1.8,RE-025548,Eólica,b.2.1,2008-03-26,,2025-05-22,-8.334999999999937,42.619722000000145
17459,"P. E. SINGULAR DE LALIN",1,"PONTEVEDRA Lalín",INE360242,"Pontevedra","PONTEVEDRA","RIO ULLA","",3,RE-028349,Eólica,b.2.1,2008-08-07,,2025-05-22,-8.219721999999921,42.603333000000084
17460,"P.E. AMEIXEIRAS-TESTEIROS",1,"PONTEVEDRA Lalín",INE360242,"Pontevedra","PONTEVEDRA","RIO ULLA","",49.5,RE-002890,Eólica,b.2.1,2001-12-04,,2025-05-22,-8.188888999999943,42.61388900000005
17461,"P.E. MONTE CARRIO  (antes MONTE CASTELO)",1,"PONTEVEDRA Lalín",INE360242,"Pontevedra","PONTEVEDRA","RIO ULLA","",31.45,RE-003767,Eólica,b.2.1,2003-05-28,,2025-05-22,-8.158332999999944,42.74194400000007
17466,"P.E. SINGULAR MONTE DO CEO",1,"PONTEVEDRA Lama, A",INE360255,"Pontevedra","PONTEVEDRA","RIO VERDUGO","",2.55,RE-006771,Eólica,b.2.1,2005-04-27,,2025-05-22,-8.439721999999968,42.39000000000006
17467,"P.E. MONTE SEIXO-CANDO",2,"PONTEVEDRA Lama, A",INE360255,"Pontevedra","PONTEVEDRA","RIO LEREZ","",34.98,RE-000850 y 1 más,Eólica,b.2.1,1999-10-26,,2025-05-22,-8.381183999999934,42.47840700000009
17468,"P.E.SERRA DO CANDO",3,"PONTEVEDRA Lama, A",INE360255,"Pontevedra","PONTEVEDRA","RIO VERDUGO","",29.23,RE-000849 y 2 más,Eólica,b.2.1,1999-10-26,,2025-05-22,-8.35897899999997,42.495848000000116
17481,"P.E. AS NEVES",1,"PONTEVEDRA Neves, As",INE360340,"Pontevedra","PONTEVEDRA","RIO MIÑO","",2.4,RE-101420,Eólica,b.2.1,2009-10-16,,2025-05-22,-8.368610999999921,42.14916700000003
17506,"P.E.FONTEAVIA 1ªFASE",6,"PONTEVEDRA Pontevedra",INE360388,"Pontevedra","PONTEVEDRA","RIO MIÑO","",49.4,RE-009084 y 5 más,Eólica,b.2.1,2006-12-29,,2025-05-22,-8.276388999999932,42.20638900000011
17529,"P.E. MONTE CABEZA",2,"PONTEVEDRA Rodeiro",INE360470,"Pontevedra","PONTEVEDRA","RIO ULLA","",36.8,RE-006420 y 1 más,Eólica,b.2.1,2005-08-24,,2025-05-22,-7.894332999999911,42.677491000000046
17530,"P.E. FARELO",2,"PONTEVEDRA Rodeiro",INE360470,"Pontevedra","PONTEVEDRA","RIO ULLA","",28.8,RE-006421 y 1 más,Eólica,b.2.1,2005-08-30,,2025-05-22,-7.8975189999999085,42.72774700000006
17555,"P.E. MASGALAN-CAMPO DO COCO",1,"PONTEVEDRA Silleda",INE360524,"Pontevedra","PONTEVEDRA","RIO LEREZ","",49.5,RE-002719,Eólica,b.2.1,2001-11-21,,2025-05-22,-8.275555999999941,42.619722000000145
17556,"P.E. COUTO DE SAN SEBASTIAN",1,"PONTEVEDRA Silleda",INE360524,"Pontevedra","PONTEVEDRA","RIO ULLA","",18,RE-018897,Eólica,b.2.1,2007-12-11,,2025-05-22,-8.281666999999942,42.71694400000008
17633,"P. E.  ESCURRILLO",2,"RIOJA, LA Arnedillo",INE260178,"La Rioja","RIOJA, LA","RIO EBRO","",49.5,RE-001914 y 1 más,Eólica,b.2.1,2002-05-22,,2025-05-22,-2.217883999999939,42.25947900000009
17634,"PARQUE EOLICO CABIMONTEROS",1,"RIOJA, LA Arnedillo",INE260178,"La Rioja","RIOJA, LA","RIO EBRO","",49.5,RE-001573,Eólica,b.2.1,2001-03-08,,2025-05-22,-2.2278659999999424,42.25954400000013
17655,"PARQUE EOLICO YERGA II",1,"RIOJA, LA Autol",INE260218,"La Rioja","RIOJA, LA","RIO EBRO","",30.6,RE-001915,Eólica,b.2.1,2002-03-27,,2025-05-22,-2.0352209999999338,42.15289000000009
17656,"P. E.  GATUN II (1ª FASE)",1,"RIOJA, LA Autol",INE260218,"La Rioja","RIOJA, LA","RIO EBRO","",16.5,RE-003187,Eólica,b.2.1,2003-02-20,,2025-05-22,-1.962219999999908,42.153001000000096
17657,"PARQUE EOLICO GATUN",1,"RIOJA, LA Autol",INE260218,"La Rioja","RIOJA, LA","RIO EBRO","",49.5,RE-001916,Eólica,b.2.1,2002-07-30,,2025-05-22,-1.945107999999935,42.16293000000007
17658,"PARQUE EOLICO SIERRA DE YERGA",1,"RIOJA, LA Autol",INE260218,"La Rioja","RIOJA, LA","RIO EBRO","",24.42,RE-001572,Eólica,b.2.1,2000-02-01,,2025-05-22,-2.0050409999999173,42.163928000000084
17712,"P. E. ALCARAMA I",1,"RIOJA, LA Cornago",INE260547,"La Rioja","RIOJA, LA","RIO EBRO","",6.8,RE-001912,Eólica,b.2.1,2003-10-28,,2025-05-22,-2.0566129999999236,42.025268000000025
17713,"P. E. ALCARAMA II",1,"RIOJA, LA Cornago",INE260547,"La Rioja","RIOJA, LA","RIO EBRO","",45.05,RE-001913,Eólica,b.2.1,2003-10-28,,2025-05-22,-2.0155559999999078,42.028333000000025
17739,"P.E. IGEA CORNAGO SUR 1ª FASE",1,"RIOJA, LA Igea",INE260808,"La Rioja","RIOJA, LA","RIO EBRO","",28,RE-003520,Eólica,b.2.1,2006-02-08,,2025-05-22,-2.0152779999999693,42.02805600000008
17814,"P.E. MUNILLA-LASANTA",2,"RIOJA, LA Munilla",INE260987,"La Rioja","RIOJA, LA","RIO EBRO","",46,RE436-0599 y 1 más,Eólica,b.2.1,2004-11-29,,2025-05-22,-2.3179959999999533,42.20704000000013
17815,"P.E. LARRIBA - HORNILLOS (2ª fase 31/5/05)",5,"RIOJA, LA Munilla",INE260987,"La Rioja","RIOJA, LA","RIO EBRO","",32,RE-003518 y 4 más,Eólica,b.2.1,2005-03-17,,2025-05-22,-2.281110999999903,42.22222200000003
17840,"P. E. RAPOSERAS",1,"RIOJA, LA Pradejón",INE261177,"La Rioja","RIOJA, LA","RIO EBRO","",40.5,RE-003953,Eólica,b.2.1,2004-03-18,,2025-05-22,-2.0097219999998877,42.29972200000004
17853,"P.E. PREJANO-ENCISO",4,"RIOJA, LA Préjano",INE261196,"La Rioja","RIOJA, LA","RIO EBRO","",29.75,RE-003519 y 3 más,Eólica,b.2.1,2005-01-31,,2025-05-22,-2.1938499999999053,42.14695200000008
17893,"ALBA DE TORMES",1,"SALAMANCA Alba de Tormes",INE370080,"Salamanca","SALAMANCA","RIO DUERO","",4.5,RE-112496,Eólica,b.2.1,2016-12-21,,2025-05-22,-5.492691999999981,40.795773000000125
17987,"SIERRA DE DUEÑA",1,"SALAMANCA Frades de la Sierra",INE371319,"Salamanca","SALAMANCA","RIO TAJO","",31.45,RE-003073,Eólica,b.2.1,2005-05-26,,2025-05-22,-5.763468999999927,40.68148800000012
18003,"P.E. MATABUEY",1,"SALAMANCA Garcihernández",INE371481,"Salamanca","SALAMANCA","RIO DUERO","",16.2,RE-105354,Eólica,b.2.1,2010-01-12,,2025-05-22,-5.442221999999955,40.87166700000014
18054,"PE BANDOLERAS",1,"SALAMANCA Palacios del Arzobispo",INE372262,"Salamanca","SALAMANCA","RIO DUERO","",36,RE-107467,Eólica,b.2.1,2011-10-20,,2025-05-22,-5.8559239999999635,41.189744000000104
18121,"LAS BRANAS",1,"SALAMANCA Santiz",INE372992,"Salamanca","SALAMANCA","RIO DUERO","",4.5,RE-114308,Eólica,b.2.1,2023-07-25,,2025-05-22,-5.8677219999999215,41.18480600000007
18122,"P.E. TESO SANTO FASE 2",2,"SALAMANCA Santiz",INE372992,"Salamanca","SALAMANCA","RIO DUERO","",50,RE-003690 y 1 más,Eólica,b.2.1,2011-05-24,,2025-05-22,-5.8786639999999295,41.198046000000005
18132,"PARQUE EÓLICO LOS CONCEJILES",1,"SALAMANCA Sorihuela",INE373126,"Salamanca","SALAMANCA","RIO DUERO","",11.69,RE-003485,Eólica,b.2.1,2009-02-27,,2025-05-22,-5.684443999999909,40.45111100000004
18197,"PE RODERA ALTA",1,"SALAMANCA Zamayón",INE373795,"Salamanca","SALAMANCA","RIO DUERO","",34,RE-107342,Eólica,b.2.1,2011-10-20,,2025-05-22,-5.82071399999995,41.19235600000015
18226,"PARQUE EOLICO CHIMICHE II",1,"SANTA CRUZ DE TENERIFE Arico",INE380051,"Santa Cruz de Tenerife","SANTA CRUZ DE TENERIFE","BARRANCO DEL RIO","",18.375,RE-112741,Eólica,b.2.1,2018-10-08,,2025-05-22,-16.495063999999907,28.109080000000084
18227,"PARQUE EOLICO COMPLEJO MEDIOAMBIENTAL DE ARICO",3,"SANTA CRUZ DE TENERIFE Arico",INE380051,"Santa Cruz de Tenerife","SANTA CRUZ DE TENERIFE","BARRANCO DE GUASIEGRE","",13.7,RE-112775 y 2 más,Eólica,b.2.1,2018-12-21,,2025-05-22,-16.48309999999996,28.114593000000127
18228,"PARQUE EOLICO COMPLEJO MEDIOAMBIENTAL DE ARICO FASE 1",1,"SANTA CRUZ DE TENERIFE Arico",INE380051,"Santa Cruz de Tenerife","SANTA CRUZ DE TENERIFE","BARRANCO DE GUASIEGRE","",4.7,RE-112775,Eólica,b.2.1,2018-12-17,,2025-05-22,-16.48312499999993,28.11460400000008
18229,"PARQUE EOLICO  PORIS DE ABONA DE 19,6 MW",1,"SANTA CRUZ DE TENERIFE Arico",INE380051,"Santa Cruz de Tenerife","SANTA CRUZ DE TENERIFE","BARRANCO DE GUAMA","",19.6,RE-112759,Eólica,b.2.1,2018-11-20,,2025-05-22,-16.48418699999994,28.123809000000104
18230,"P.E. LA MORRA",1,"SANTA CRUZ DE TENERIFE Arico",INE380051,"Santa Cruz de Tenerife","SANTA CRUZ DE TENERIFE","INTERCUENCA ISLA TENERIFE","",7.05,RE-112550,Eólica,b.2.1,2017-08-03,,2025-05-22,-16.453556999999886,28.129424000000032
18231,"PARQUE EOLICO TAGORO RISCO BLANCO",1,"SANTA CRUZ DE TENERIFE Arico",INE380051,"Santa Cruz de Tenerife","SANTA CRUZ DE TENERIFE","INTERCUENCA ISLA TENERIFE","",16.45,RE-112551,Eólica,b.2.1,2017-07-28,,2025-05-22,-16.467623999999912,28.140612000000058
18232,"P.E. LLANOS DE LA ESQUINA",1,"SANTA CRUZ DE TENERIFE Arico",INE380051,"Santa Cruz de Tenerife","SANTA CRUZ DE TENERIFE","BARRANCO NARICES","",5.95,RE436-0319,Eólica,b.2.1,2004-09-06,,2025-05-22,-16.480153999999946,28.152618000000064
