feature_type,source,name,operator,capacity_mw,latitude,longitude
generator,solar,,,,39.2480916,8.9658136
generator,solar,,,,39.2480937,8.9660225
generator,solar,,,,39.2480876,8.9652382
generator,solar,,,,39.2480864,8.9651883
generator,solar,,,,39.2480875,8.9652924
generator,solar,,,,39.2480887,8.9653424
generator,solar,,,,39.2480917,8.9655018
generator,solar,,,,39.2480928,8.9655517
generator,solar,,,,39.2480917,8.9654476
generator,solar,,,,39.2480906,8.9653976
generator,solar,,,,39.2480938,8.9656565
generator,solar,,,,39.2480927,8.9656066
generator,solar,,,,39.2480938,8.9657107
generator,solar,,,,39.2480949,8.9657607
generator,solar,,,,39.2486682,8.9649216
generator,solar,,,,39.2486661,8.9647126
generator,solar,,,,39.2486671,8.9648175
generator,solar,,,,39.2486659,8.9647676
generator,solar,,,,39.2486671,8.9648716
generator,solar,,,,39.248665,8.965236
generator,solar,,,,39.2486639,8.965186
generator,solar,,,,39.248665,8.9652902
generator,solar,,,,39.2486661,8.9653401
generator,solar,,,,39.2486629,8.9650811
generator,solar,,,,39.248664,8.9651312
generator,solar,,,,39.2486629,8.965027
generator,solar,,,,39.2486618,8.964977
generator,solar,,,,39.248669,8.9658113
generator,solar,,,,39.2486691,8.9654994
generator,solar,,,,39.2486703,8.9655495
generator,solar,,,,39.2486692,8.9654453
generator,solar,,,,39.248668,8.9653954
generator,solar,,,,39.2486713,8.9656543
generator,solar,,,,39.2486701,8.9656043
generator,solar,,,,39.2486712,8.9657085
generator,solar,,,,39.2486724,8.9657584
generator,solar,,,,39.2486711,8.9660202
generator,solar,,,,39.2486701,8.9659154
generator,solar,,,,39.2486713,8.9659654
generator,solar,,,,39.2486702,8.9658612
generator,solar,,,,39.2489569,8.9649205
generator,solar,,,,39.2489548,8.9647115
generator,solar,,,,39.2489558,8.9648163
generator,solar,,,,39.2489547,8.9647664
generator,solar,,,,39.2489558,8.9648705
generator,solar,,,,39.2489598,8.9660191
generator,solar,,,,39.2489588,8.9659143
generator,solar,,,,39.24896,8.9659642
generator,solar,,,,39.2489589,8.9658601
generator,solar,,,,39.2489577,8.9658101
generator,solar,,,,39.2489526,8.9651849
generator,solar,,,,39.248959,8.9655483
generator,solar,,,,39.24896,8.9656532
generator,solar,,,,39.2489588,8.9656032
generator,solar,,,,39.2489599,8.9657073
generator,solar,,,,39.2489611,8.9657572
generator,solar,,,,39.2489516,8.9650801
generator,solar,,,,39.2489528,8.96513
generator,solar,,,,39.2489516,8.9650259
generator,solar,,,,39.2489505,8.9649759
generator,solar,,,,39.2486576,8.9641403
generator,solar,,,,39.2486598,8.9640374
generator,solar,,,,39.248661,8.9640874
generator,solar,,,,39.2486609,8.9643992
generator,solar,,,,39.2486597,8.9643493
generator,solar,,,,39.2486608,8.9644533
generator,solar,,,,39.248662,8.9645033
generator,solar,,,,39.248665,8.9646086
generator,solar,,,,39.2486638,8.9645586
generator,solar,,,,39.2486587,8.9642444
generator,solar,,,,39.2486599,8.9642943
generator,solar,,,,39.2486588,8.9641903
generator,solar,,,,39.2489496,8.964398
generator,solar,,,,39.2489484,8.9643481
generator,solar,,,,39.2489495,8.9644522
generator,solar,,,,39.2489507,8.9645022
generator,solar,,,,39.2489537,8.9646074
generator,solar,,,,39.2489526,8.9645575
generator,solar,,,,39.2489474,8.9642432
generator,solar,,,,39.2489486,8.9642932
generator,solar,,,,39.2489475,8.9641891
generator,solar,,,,39.2489463,8.9641392
generator,solar,,,,39.2489485,8.9640363
generator,solar,,,,39.2489497,8.9640863
generator,solar,,,,39.2483779,8.9649227
generator,solar,,,,39.2480875,8.9646649
generator,solar,,,,39.2486649,8.9646627
generator,solar,,,,39.2489537,8.9646615
generator,solar,,,,39.2483684,8.9642456
generator,solar,,,,39.2483696,8.9642955
generator,solar,,,,39.2483685,8.9641914
generator,solar,,,,39.2483673,8.9641414
generator,solar,,,,39.2483706,8.9644004
generator,solar,,,,39.2483694,8.9643504
generator,solar,,,,39.2483705,8.9644545
generator,solar,,,,39.2483717,8.9645044
generator,solar,,,,39.2483747,8.9646639
generator,solar,,,,39.2483758,8.9647138
generator,solar,,,,39.2483747,8.9646097
generator,solar,,,,39.2483736,8.9645597
generator,solar,,,,39.2483768,8.9648186
generator,solar,,,,39.2483757,8.9647687
generator,solar,,,,39.2483695,8.9640386
generator,solar,,,,39.2483707,8.9640885
generator,solar,,,,39.2483768,8.9648728
generator,solar,,,,39.2483798,8.9659165
generator,solar,,,,39.248381,8.9659665
generator,solar,,,,39.2483799,8.9658624
generator,solar,,,,39.2483787,8.9658125
generator,solar,,,,39.2483808,8.9660214
generator,solar,,,,39.2483726,8.9650823
generator,solar,,,,39.2483737,8.9651323
generator,solar,,,,39.2483726,8.9650282
generator,solar,,,,39.2483715,8.9649782
generator,solar,,,,39.2483748,8.9652372
generator,solar,,,,39.2483736,8.9651872
generator,solar,,,,39.2483747,8.9652913
generator,solar,,,,39.2483759,8.9653412
generator,solar,,,,39.2483788,8.9655006
generator,solar,,,,39.24838,8.9655506
generator,solar,,,,39.2483789,8.9654464
generator,solar,,,,39.2483777,8.9653965
generator,solar,,,,39.248381,8.9656554
generator,solar,,,,39.2483798,8.9656055
generator,solar,,,,39.2483809,8.9657096
generator,solar,,,,39.2483821,8.9657596
generator,solar,,,,39.2477968,8.9642978
generator,solar,,,,39.2477957,8.9641936
generator,solar,,,,39.2477945,8.9641437
generator,solar,,,,39.2477956,8.9642478
generator,solar,,,,39.2477978,8.9644026
generator,solar,,,,39.2477966,8.9643526
generator,solar,,,,39.2477977,8.9644568
generator,solar,,,,39.2477989,8.9645067
generator,solar,,,,39.2478031,8.964716
generator,solar,,,,39.247802,8.964612
generator,solar,,,,39.2478008,8.964562
generator,solar,,,,39.2478019,8.9646661
generator,solar,,,,39.2478041,8.9648209
generator,solar,,,,39.2478029,8.964771
generator,solar,,,,39.247804,8.964875
generator,solar,,,,39.2478052,8.964925
generator,solar,,,,39.2478082,8.9659688
generator,solar,,,,39.2478071,8.9658647
generator,solar,,,,39.247806,8.9658147
generator,solar,,,,39.2478071,8.9659188
generator,solar,,,,39.2478081,8.9660237
generator,solar,,,,39.247801,8.9651346
generator,solar,,,,39.2477999,8.9650305
generator,solar,,,,39.2477987,8.9649805
generator,solar,,,,39.2477998,8.9650846
generator,solar,,,,39.247802,8.9652394
generator,solar,,,,39.2478008,8.9651895
generator,solar,,,,39.2478019,8.9652936
generator,solar,,,,39.2478031,8.9653435
generator,solar,,,,39.2478072,8.9655528
generator,solar,,,,39.2478061,8.9654488
generator,solar,,,,39.247805,8.9653988
generator,solar,,,,39.2478061,8.9655029
generator,solar,,,,39.2478082,8.9656577
generator,solar,,,,39.2478071,8.9656078
generator,solar,,,,39.2478082,8.9657118
generator,solar,,,,39.2478093,8.9657618
generator,solar,,,,39.2481022,8.9665949
generator,solar,,,,39.2480949,8.9660725
generator,solar,,,,39.2480948,8.9661266
generator,solar,,,,39.248096,8.9661766
generator,solar,,,,39.2480989,8.966336
generator,solar,,,,39.2481001,8.9663859
generator,solar,,,,39.248099,8.9662819
generator,solar,,,,39.2480978,8.9662319
generator,solar,,,,39.2481011,8.9664908
generator,solar,,,,39.2480999,8.9664409
generator,solar,,,,39.248101,8.9665449
generator,solar,,,,39.2480854,8.9667491
generator,solar,,,,39.2480866,8.966799
generator,solar,,,,39.2480855,8.966695
generator,solar,,,,39.2480843,8.966645
generator,solar,,,,39.2480864,8.966854
generator,solar,,,,39.2486796,8.9665926
generator,solar,,,,39.2486723,8.9660702
generator,solar,,,,39.2486722,8.9661244
generator,solar,,,,39.2486734,8.9661743
generator,solar,,,,39.2486764,8.9663337
generator,solar,,,,39.2486775,8.9663837
generator,solar,,,,39.2486764,8.9662795
generator,solar,,,,39.2486753,8.9662296
generator,solar,,,,39.2486785,8.9664885
generator,solar,,,,39.2486774,8.9664385
generator,solar,,,,39.2486785,8.9665427
generator,solar,,,,39.2486629,8.9666927
generator,solar,,,,39.2486618,8.9666427
generator,solar,,,,39.2486639,8.9668517
generator,solar,,,,39.248664,8.9667968
generator,solar,,,,39.2489684,8.9665915
generator,solar,,,,39.248961,8.9660691
generator,solar,,,,39.248961,8.9661232
generator,solar,,,,39.2489621,8.9661732
generator,solar,,,,39.2489651,8.9663326
generator,solar,,,,39.2489663,8.9663825
generator,solar,,,,39.2489652,8.9662784
generator,solar,,,,39.248964,8.9662284
generator,solar,,,,39.2489673,8.9664874
generator,solar,,,,39.2489661,8.9664374
generator,solar,,,,39.2489672,8.9665415
generator,solar,,,,39.2489526,8.9668506
generator,solar,,,,39.2489516,8.9667457
generator,solar,,,,39.2486629,8.9667468
generator,solar,,,,39.2489527,8.9667956
generator,solar,,,,39.2489516,8.9666916
generator,solar,,,,39.2489505,8.9666416
generator,solar,,,,39.2483894,8.9665938
generator,solar,,,,39.248382,8.9660713
generator,solar,,,,39.2483819,8.9661255
generator,solar,,,,39.2483831,8.9661755
generator,solar,,,,39.2483861,8.9663348
generator,solar,,,,39.2483873,8.9663848
generator,solar,,,,39.2483862,8.9662807
generator,solar,,,,39.248385,8.9662308
generator,solar,,,,39.2483883,8.9664896
generator,solar,,,,39.2483871,8.9664397
generator,solar,,,,39.2483882,8.9665438
generator,solar,,,,39.2483726,8.966748
generator,solar,,,,39.2483737,8.966798
generator,solar,,,,39.2483726,8.9666938
generator,solar,,,,39.2483715,8.9666439
generator,solar,,,,39.2483736,8.9668528
generator,solar,,,,39.2478092,8.9660737
generator,solar,,,,39.2478092,8.9661278
generator,solar,,,,39.2478103,8.9661777
generator,solar,,,,39.2493274,8.9649324
generator,solar,,,,39.2493284,8.9650373
generator,solar,,,,39.2493272,8.9649874
generator,solar,,,,39.2493283,8.9650914
generator,solar,,,,39.2493295,8.9651414
generator,solar,,,,39.2493326,8.9661852
generator,solar,,,,39.2493315,8.966081
generator,solar,,,,39.2493303,8.9660311
generator,solar,,,,39.2493242,8.9652468
generator,solar,,,,39.2493231,8.9651968
generator,solar,,,,39.2493242,8.9653009
generator,solar,,,,39.2493263,8.9654558
generator,solar,,,,39.2493252,8.9654058
generator,solar,,,,39.2493263,8.9655099
generator,solar,,,,39.2493274,8.9655599
generator,solar,,,,39.2493253,8.9653509
generator,solar,,,,39.2493316,8.9657692
generator,solar,,,,39.2493305,8.9656651
generator,solar,,,,39.2493293,8.9656152
generator,solar,,,,39.2493304,8.9657192
generator,solar,,,,39.2493326,8.9658741
generator,solar,,,,39.2493314,8.9658241
generator,solar,,,,39.2493325,8.9659282
generator,solar,,,,39.2493337,8.9659782
generator,solar,,,,39.2493314,8.9661352
generator,solar,,,,39.2493324,8.96624
generator,solar,,,,39.24932,8.9644642
generator,solar,,,,39.2493222,8.964619
generator,solar,,,,39.249321,8.9645691
generator,solar,,,,39.2493221,8.9646731
generator,solar,,,,39.2493233,8.9647231
generator,solar,,,,39.2493212,8.9645141
generator,solar,,,,39.2493263,8.9648284
generator,solar,,,,39.2493251,8.9647784
generator,solar,,,,39.2493201,8.9644101
generator,solar,,,,39.2493189,8.9643601
generator,solar,,,,39.2493148,8.9638389
generator,solar,,,,39.249316,8.9638889
generator,solar,,,,39.2493201,8.9640982
generator,solar,,,,39.249319,8.9639941
generator,solar,,,,39.2493179,8.9639441
generator,solar,,,,39.249319,8.9640483
generator,solar,,,,39.2493212,8.9642031
generator,solar,,,,39.24932,8.9641531
generator,solar,,,,39.2493211,8.9642572
generator,solar,,,,39.2493222,8.9643071
generator,solar,,,,39.2493262,8.9648825
generator,solar,,,,39.249892,8.9644619
generator,solar,,,,39.2498931,8.9645119
generator,solar,,,,39.249892,8.9644078
generator,solar,,,,39.2498909,8.9643578
generator,solar,,,,39.2498941,8.9646168
generator,solar,,,,39.249893,8.9645668
generator,solar,,,,39.2498941,8.9646709
generator,solar,,,,39.2498952,8.9647208
generator,solar,,,,39.2498983,8.964826
generator,solar,,,,39.2498971,8.9647761
generator,solar,,,,39.2498869,8.9637825
generator,solar,,,,39.2498857,8.9637325
generator,solar,,,,39.2498868,8.9638367
generator,solar,,,,39.249888,8.9638866
generator,solar,,,,39.249891,8.964046
generator,solar,,,,39.2498921,8.964096
generator,solar,,,,39.249891,8.9639918
generator,solar,,,,39.2498899,8.9639419
generator,solar,,,,39.2498931,8.9642008
generator,solar,,,,39.249892,8.9641508
generator,solar,,,,39.2498931,8.964255
generator,solar,,,,39.2498942,8.9643049
generator,solar,,,,39.2499015,8.9651391
generator,solar,,,,39.2498994,8.9649302
generator,solar,,,,39.2499004,8.9650351
generator,solar,,,,39.2498992,8.9649851
generator,solar,,,,39.2499003,8.9650892
generator,solar,,,,39.2498961,8.9652987
generator,solar,,,,39.2498973,8.9653486
generator,solar,,,,39.2498962,8.9652446
generator,solar,,,,39.249895,8.9651946
generator,solar,,,,39.2499034,8.9661329
generator,solar,,,,39.2499046,8.9661829
generator,solar,,,,39.2499035,8.9660788
generator,solar,,,,39.2499023,8.9660288
generator,solar,,,,39.2499044,8.9662378
generator,solar,,,,39.2498983,8.9654535
generator,solar,,,,39.2498971,8.9654036
generator,solar,,,,39.2498983,8.9655076
generator,solar,,,,39.2498994,8.9655576
generator,solar,,,,39.2499024,8.965717
generator,solar,,,,39.2499036,8.9657669
generator,solar,,,,39.2499024,8.9656629
generator,solar,,,,39.2499013,8.9656129
generator,solar,,,,39.2499046,8.9658718
generator,solar,,,,39.2499034,8.9658219
generator,solar,,,,39.2499045,8.9659259
generator,solar,,,,39.2499057,8.9659759
generator,solar,,,,39.2504789,8.9651369
generator,solar,,,,39.2504768,8.9649279
generator,solar,,,,39.2504778,8.9650327
generator,solar,,,,39.2504767,8.9649828
generator,solar,,,,39.2504778,8.9650869
generator,solar,,,,39.2504757,8.9654513
generator,solar,,,,39.2504746,8.9654013
generator,solar,,,,39.2504757,8.9655054
generator,solar,,,,39.2504768,8.9655553
generator,solar,,,,39.2504736,8.9652964
generator,solar,,,,39.2504747,8.9653464
generator,solar,,,,39.2504736,8.9652423
generator,solar,,,,39.2504725,8.9651923
generator,solar,,,,39.2504797,8.9660265
generator,solar,,,,39.2504798,8.9657147
generator,solar,,,,39.250481,8.9657647
generator,solar,,,,39.2504799,8.9656605
generator,solar,,,,39.2504787,8.9656106
generator,solar,,,,39.250482,8.9658696
generator,solar,,,,39.2504808,8.9658196
generator,solar,,,,39.2504819,8.9659237
generator,solar,,,,39.2504831,8.9659736
generator,solar,,,,39.2504818,8.9662355
generator,solar,,,,39.2504808,8.9661307
generator,solar,,,,39.250482,8.9661806
generator,solar,,,,39.2504809,8.9660765
generator,solar,,,,39.2507676,8.9651357
generator,solar,,,,39.2507655,8.9649268
generator,solar,,,,39.2507665,8.9650316
generator,solar,,,,39.2507654,8.9649816
generator,solar,,,,39.2507665,8.9650858
generator,solar,,,,39.2507705,8.9662344
generator,solar,,,,39.2507696,8.9661295
generator,solar,,,,39.2507707,8.9661794
generator,solar,,,,39.2507696,8.9660754
generator,solar,,,,39.2507684,8.9660254
generator,solar,,,,39.2507645,8.9654501
generator,solar,,,,39.2507633,8.9654002
generator,solar,,,,39.2507644,8.9655042
generator,solar,,,,39.2507656,8.9655542
generator,solar,,,,39.2507685,8.9657136
generator,solar,,,,39.2507697,8.9657636
generator,solar,,,,39.2507686,8.9656595
generator,solar,,,,39.2507674,8.9656094
generator,solar,,,,39.2507707,8.9658684
generator,solar,,,,39.2507695,8.9658185
generator,solar,,,,39.2507706,8.9659226
generator,solar,,,,39.2507718,8.9659725
generator,solar,,,,39.2507623,8.9652953
generator,solar,,,,39.2507635,8.9653452
generator,solar,,,,39.2507624,8.9652412
generator,solar,,,,39.2507612,8.9651912
generator,solar,,,,39.2504643,8.9637802
generator,solar,,,,39.2504631,8.9637303
generator,solar,,,,39.2504643,8.9638344
generator,solar,,,,39.2504654,8.9638844
generator,solar,,,,39.2504684,8.9640437
generator,solar,,,,39.2504696,8.9640936
generator,solar,,,,39.2504684,8.9639896
generator,solar,,,,39.2504673,8.9639396
generator,solar,,,,39.2504694,8.9641486
generator,solar,,,,39.2504621,8.9636254
generator,solar,,,,39.2504633,8.9636753
generator,solar,,,,39.2504622,8.9635713
generator,solar,,,,39.2504683,8.9643556
generator,solar,,,,39.2504705,8.9642526
generator,solar,,,,39.2504717,8.9643027
generator,solar,,,,39.2504716,8.9646144
generator,solar,,,,39.2504704,8.9645645
generator,solar,,,,39.2504715,8.9646686
generator,solar,,,,39.2504727,8.9647186
generator,solar,,,,39.2504757,8.9648238
generator,solar,,,,39.2504745,8.9647739
generator,solar,,,,39.2504694,8.9644597
generator,solar,,,,39.2504706,8.9645096
generator,solar,,,,39.2504695,8.9644055
generator,solar,,,,39.2504706,8.9641985
generator,solar,,,,39.2507603,8.9646133
generator,solar,,,,39.2507591,8.9645633
generator,solar,,,,39.2507602,8.9646675
generator,solar,,,,39.2507614,8.9647174
generator,solar,,,,39.2507644,8.9648226
generator,solar,,,,39.2507633,8.9647727
generator,solar,,,,39.2507581,8.9644585
generator,solar,,,,39.2507593,8.9645085
generator,solar,,,,39.2507582,8.9644043
generator,solar,,,,39.250757,8.9643544
generator,solar,,,,39.250753,8.9637791
generator,solar,,,,39.2507519,8.9637291
generator,solar,,,,39.250753,8.9638333
generator,solar,,,,39.2507541,8.9638832
generator,solar,,,,39.2507571,8.9640425
generator,solar,,,,39.2507583,8.9640925
generator,solar,,,,39.2507572,8.9639884
generator,solar,,,,39.250756,8.9639385
generator,solar,,,,39.2507593,8.9641974
generator,solar,,,,39.2507581,8.9641474
generator,solar,,,,39.2507592,8.9642516
generator,solar,,,,39.2507604,8.9643015
generator,solar,,,,39.2507508,8.9636242
generator,solar,,,,39.250752,8.9636743
generator,solar,,,,39.2507509,8.9635701
generator,solar,,,,39.2501886,8.965138
generator,solar,,,,39.2498982,8.9648802
generator,solar,,,,39.2504756,8.9648779
generator,solar,,,,39.2507644,8.9648768
generator,solar,,,,39.2501791,8.9644608
generator,solar,,,,39.2501803,8.9645107
generator,solar,,,,39.2501792,8.9644067
generator,solar,,,,39.250178,8.9643567
generator,solar,,,,39.2501813,8.9646156
generator,solar,,,,39.2501801,8.9645657
generator,solar,,,,39.2501812,8.9646697
generator,solar,,,,39.2501824,8.9647197
generator,solar,,,,39.2501854,8.9648791
generator,solar,,,,39.2501865,8.964929
generator,solar,,,,39.2501854,8.964825
generator,solar,,,,39.2501843,8.964775
generator,solar,,,,39.2501876,8.9650339
generator,solar,,,,39.2501864,8.964984
generator,solar,,,,39.2501719,8.9636266
generator,solar,,,,39.250173,8.9636765
generator,solar,,,,39.250174,8.9637814
generator,solar,,,,39.2501729,8.9637314
generator,solar,,,,39.250174,8.9638355
generator,solar,,,,39.2501751,8.9638855
generator,solar,,,,39.2501781,8.9640449
generator,solar,,,,39.2501793,8.9640948
generator,solar,,,,39.2501782,8.9639907
generator,solar,,,,39.250177,8.9639407
generator,solar,,,,39.2501803,8.9641997
generator,solar,,,,39.2501791,8.9641497
generator,solar,,,,39.2501802,8.9642538
generator,solar,,,,39.2501814,8.9643038
generator,solar,,,,39.2501875,8.965088
